,Country,City,Confirmed,Recovered,Deaths,Latitude,Longtitude,Codes,Continent
333,Finland,Kymenlaakso,33,0,0,60.7318529,27.08288396566525,FIN,Europe
334,Finland,North Karelia,23,0,0,62.8014085,30.213455302117616,FIN,Europe
335,Finland,South Karelia,14,0,0,61.26671405,28.405512513307876,FIN,Europe
336,Finland,Central Ostrobothnia,13,0,0,63.6476557,24.111411271292845,FIN,Europe
337,Germany,Bavaria,41070,0,1621,48.9467562,11.4038717,DEU,Europe
338,Germany,North Rhine-Westphalia,31879,0,1131,51.4781796,7.5542336,DEU,Europe
339,Germany,Baden-Württemberg,31043,0,1249,48.6296972,9.1949534,DEU,Europe
340,Germany,Lower Saxony,9487,0,391,52.8398531,9.075962,DEU,Europe
341,Germany,Hesse,7979,0,320,50.61185370000001,9.1909725,DEU,Europe
342,Germany,Rhineland-Palatinate,5879,0,152,49.9531599,7.310646,DEU,Europe
343,Germany,Berlin,5638,0,125,52.5170365,13.388859900000002,DEU,Europe
344,Germany,Hamburg,4475,0,142,53.5437641,10.0099133,DEU,Europe
345,Germany,Saxony,4458,0,147,50.92957979999999,13.4585052,DEU,Europe
346,Germany,Brandenburg,2721,0,100,52.84554920000001,13.2461296,DEU,Europe
347,Germany,Schleswig-Holstein,2638,0,98,54.1853998,9.8220089,DEU,Europe
348,Germany,Saarland,2503,0,121,49.4173988,6.9805789,DEU,Europe
349,Germany,Thuringia,2120,0,74,50.73331629999999,11.0747905,DEU,Europe
350,Germany,Saxony-Anhalt,1515,0,36,51.908526,11.4939134,DEU,Europe
351,Germany,Bremen,754,0,27,53.0758196,8.8071646,DEU,Europe
352,Germany,Mecklenburg-Vorpommern,674,0,16,53.7735234,12.5755746,DEU,Europe
353,Hungary,Budapest,18841,0,0,47.4983815,19.0404707,HUN,Europe
354,Hungary,Pest County,5896,0,0,47.3715943,19.3452624,HUN,Europe
355,Hungary,Fejér,2847,0,0,47.0939434,18.6088562,HUN,Europe
356,Hungary,Gyor-Moson-Sopron,1397,0,0,47.6610134,17.3796437,HUN,Europe
357,Hungary,Csongrád,1190,0,0,46.4515164,20.227760600000003,HUN,Europe
358,Hungary,Szabolcs-Szatmár-Bereg,1001,0,0,48.0297821,22.0040108,HUN,Europe
359,Hungary,Borsod-Abaúj-Zemplén,866,0,0,48.2397936,21.1353474,HUN,Europe
360,Hungary,Veszprém,779,0,0,47.0928058,17.9140147,HUN,Europe
361,Hungary,Komárom-Esztergom,771,0,0,47.6511599,18.2551911,HUN,Europe
362,Hungary,Baranya,753,0,0,45.9714436,18.1669246,HUN,Europe
363,Hungary,Zala County,711,0,0,46.6713343,16.889469199999994,HUN,Europe
364,Hungary,Bács-Kiskun,543,0,0,46.5809294,19.5128532,HUN,Europe
365,Hungary,Somogy County,508,0,0,46.439656,17.6212956,HUN,Europe
366,Hungary,Hajdú-Bihar,460,0,0,47.4407848,21.4752281,HUN,Europe
367,Hungary,Nógrád County,431,0,0,47.98736160000001,19.5472495,HUN,Europe
368,Hungary,Jász-Nagykun-Szolnok,368,0,0,47.2971598,20.453178,HUN,Europe
369,Hungary,Vas County,342,0,0,47.1371935,16.780898,HUN,Europe
370,Hungary,Tolna County,337,0,0,46.488344700000006,18.5050005,HUN,Europe
371,Hungary,Békés County,274,0,0,46.7862993,20.9820736,HUN,Europe
372,Hungary,Heves County,241,0,0,47.7884409,20.1714412,HUN,Europe
373,Iceland,Capital Region,1162,0,0,64.17271375,-21.56675754335205,ISL,Europe
374,Iceland,Southern Region,172,0,0,64.1282428,-19.724859570144,ISL,Europe
375,Iceland,Westfjords Region,95,0,0,-21.81272272456412,65.9044156,ISL,Europe
376,Iceland,Southern Peninsula Region,77,0,0,-22.20220659202029,63.94134125,ISL,Europe
377,Iceland,Northeastern Region,46,0,0,65.59269925,-17.26672345863144,ISL,Europe
378,Iceland,Western Region,42,0,0,64.89592765,-22.15481901378846,ISL,Europe
379,Iceland,Northwestern Region,35,0,0,65.46774135,-19.867358702153712,ISL,Europe
380,Iceland,Eastern Region,8,0,0,64.86808500000001,-15.18809756721042,ISL,Europe
381,India,Maharashtra,7628,0,323,19.531932,76.0554568,IND,Asia
382,India,Gujarat,3071,0,133,22.41540825,72.03149703699282,IND,Asia
383,India,Delhi,2625,0,54,28.6517178,77.22193879999998,IND,Asia
384,India,Madhya Pradesh,2096,0,99,23.9699282,79.39486954625225,IND,Asia
385,India,Rajasthan,2083,0,33,26.8105777,73.76845490000002,IND,Asia
386,India,Uttar Pradesh,1843,0,29,27.1303344,80.859666,IND,Asia
387,India,Tamil Nadu,1821,0,23,10.9094334,78.3665347,IND,Asia
388,India,Andhra Pradesh,1097,0,31,15.9240905,80.1863809,IND,Asia
389,India,Telangana,991,0,26,17.8495919,79.1151663,IND,Asia
390,India,West Bengal,611,0,18,22.9964948,87.6855882,IND,Asia
391,India,Karnataka,501,0,18,14.5203896,75.7223521,IND,Asia
392,India,Jammu and Kashmir,494,0,6,34.0476564,76.7972892,IND,Asia
393,India,Kerala,458,0,4,10.3528744,76.5120396,IND,Asia
394,India,Punjab,298,0,17,30.929321100000006,75.5004841,IND,Asia
395,India,Haryana,289,0,3,29.0,76.0,IND,Asia
396,India,Bihar,251,0,2,25.6440845,85.906508,IND,Asia
397,India,Odisha,103,0,1,20.5431241,84.6897321,IND,Asia
398,India,Jharkhand,68,0,3,23.4559809,85.2557301,IND,Asia
399,India,Uttarakhand,50,0,0,30.09199355,79.32176659343018,IND,Asia
400,India,Himachal Pradesh,40,0,1,31.81676015,77.34932051968858,IND,Asia
401,India,Chhattisgarh,37,0,0,21.6637359,81.84063509999999,IND,Asia
402,India,Assam,36,0,1,26.4073841,93.2551303,IND,Asia
403,India,Andaman and Nicobar Islands,33,0,0,10.2188344,92.5771329,IND,Asia
404,India,Chandigarh,30,0,0,30.7194022,76.7646552,IND,Asia
405,India,Ladakh,20,0,0,33.9456407,77.6568576,IND,Asia
406,India,Meghalaya,12,0,1,25.5379432,91.2999102,IND,Asia
407,India,Goa,7,0,0,15.3004543,74.08551340000002,IND,Asia
408,India,Puducherry,7,0,0,11.934056800000002,79.83064470000002,IND,Asia
409,India,Manipur,2,0,0,24.7208818,93.9229386,IND,Asia
410,India,Tripura,2,0,0,23.7750823,91.7025091,IND,Asia
411,India,Arunachal Pradesh,1,0,0,27.6891712,96.4597226,IND,Asia
412,India,Mizoram,1,0,0,23.2146169,92.8687612,IND,Asia
413,India,Nagaland,1,0,0,26.1630556,94.5884911,IND,Asia
414,Indonesia,Jakarta,3869,337,367,-6.1753942,106.827183,IDN,Asia
415,Indonesia,West Java,951,96,78,-6.889190400000001,107.6404716,IDN,Asia
416,Indonesia,East Java,796,140,88,-7.6977397,112.4914199,IDN,Asia
417,Indonesia,Central Java,666,88,58,-5.6259648,110.37164897312937,IDN,Asia
418,Indonesia,South Sulawesi,440,106,37,-3.6446718,119.9471906,IDN,Asia
419,Indonesia,Banten,382,33,40,-6.47800285,105.54102849016589,IDN,Asia
420,Indonesia,West Nusa Tenggara,206,22,4,-8.7892855,117.146169,IDN,Asia
421,Indonesia,Bali,194,81,4,-8.3304977,115.0906401,IDN,Asia
422,Indonesia,Papua,151,32,6,-4.11501855,137.9966136,IDN,Asia
423,Indonesia,South Kalimantan,150,10,6,-2.9285686,115.3700718,IDN,Asia
424,Indonesia,South Sumatra,129,18,3,-3.1266842,104.0930554,IDN,Asia
425,Indonesia,West Sumatra,121,23,14,-1.33589025,100.07222762395328,IDN,Asia
426,Indonesia,Central Kalimantan,112,10,5,-1.499583,113.2903307,IDN,Asia
427,Indonesia,North Sumatra,111,21,12,2.1923519,99.3812201,IDN,Asia
428,Indonesia,East Kalimantan,107,12,1,0.7884397,116.2419977,IDN,Asia
429,Indonesia,North Kalimantan,90,2,1,3.0235817000000003,116.20493059999998,IDN,Asia
430,Indonesia,Riau Islands,86,9,8,-0.1547846,104.5803745,IDN,Asia
431,Indonesia,Special Region of Yogyakarta,83,37,7,-7.977838399999999,110.36722565020223,IDN,Asia
432,Indonesia,West Kalimantan,51,7,3,-0.1322387,111.09689009999998,IDN,Asia
433,Indonesia,South East Sulawesi,45,6,2,-3.5491199,121.7279646,IDN,Asia
434,Indonesia,Lampung,42,10,5,-4.8555039,105.0272986,IDN,Asia
435,Indonesia,North Sulawesi,40,11,3,0.6555692,124.090151,IDN,Asia
436,Indonesia,Riau,39,14,4,0.94000845,101.6556177091926,IDN,Asia
437,Indonesia,Central Sulawesi,36,3,3,-1.6937786,120.8088555,IDN,Asia
438,Indonesia,West Sulawesi,35,1,1,-2.4974546,119.3918955,IDN,Asia
439,Indonesia,Jambi,32,1,0,-1.611572,102.779699,IDN,Asia
440,Indonesia,North Maluku,26,2,0,0.6301215,127.9720219,IDN,Asia
441,Indonesia,Maluku,22,11,0,-5.358051799999998,130.35838229206553,IDN,Asia
442,Indonesia,West Papua,16,0,1,-1.3842356000000002,132.902528,IDN,Asia
443,Indonesia,Gorontalo,14,0,1,0.7186174,122.4555927,IDN,Asia
444,Indonesia,Bangka Belitung Islands,10,2,1,-2.5329040000000003,107.57571366281124,IDN,Asia
445,Indonesia,Aceh,9,4,1,4.368549099999999,97.02530240000002,IDN,Asia
446,Indonesia,Bengkulu,8,1,1,-3.5186763,102.5359834,IDN,Asia
447,Indonesia,East Nusa Tenggara,1,1,0,-8.5656787,120.6978581,IDN,Asia
448,Iran,Tehran Province,5098,0,0,35.50219455,51.32690982349512,IRN,Asia
449,Iran,Isfahan Province,1979,0,0,33.196733,52.504026,IRN,Asia
450,Iran,Mazandaran Province,1700,0,0,36.3159159,51.8968597,IRN,Asia
451,Iran,Gilan Province,1191,0,0,37.5115476,49.35544298497066,IRN,Asia
452,Iran,Qom Province,1178,0,0,34.7191915,51.0122844,IRN,Asia
453,Iran,Alborz Province,1177,0,0,35.9413239,50.7884216,IRN,Asia
454,Iran,Markazi Province,882,0,0,34.5302705,49.7864561,IRN,Asia
455,Iran,Razavi Khorasan Province,858,0,0,32.6475314,54.56435160000001,IRN,Asia
456,Iran,East Azerbaijan Province,813,0,0,37.9211202,46.68215170000001,IRN,Asia
457,Iran,Yazd Province,725,0,0,32.2452686,55.105172,IRN,Asia
458,Iran,Qazvin Province,669,0,0,36.01562910000001,49.8398161,IRN,Asia
459,Iran,Semnan Province,645,0,0,35.3843145,54.6209302,IRN,Asia
460,Iran,Fars Province,505,0,0,29.299051,53.218456,IRN,Asia
461,Iran,Lorestan Province,476,0,0,33.5372643,48.24351970000001,IRN,Asia
462,Iran,Khuzestan Province,444,0,0,31.5535141,49.0077168,IRN,Asia
463,Iran,West Azerbaijan Province,395,0,0,37.7416484,45.0207638,IRN,Asia
464,Iran,Zanjan Province,394,0,0,36.515854,48.4777616,IRN,Asia
465,Iran,Golestan Province,391,0,0,37.1984436,55.070672,IRN,Asia
466,Iran,Ardabil Province,289,0,0,38.45839829999999,47.9313001,IRN,Asia
467,Iran,Kermanshah Province,243,0,0,34.378974400000004,46.7010122,IRN,Asia
468,Iran,Kurdistan Province,238,0,0,35.672803,47.0124376,IRN,Asia
469,Iran,Ilam Province,183,0,0,33.1545696,46.7576343,IRN,Asia
470,Iran,South Khorasan Province,178,0,0,33.129577000000005,58.1065069,IRN,Asia
471,Iran,Hamadan Province,175,0,0,34.973321,48.6555779,IRN,Asia
472,Iran,Kerman Province,169,0,0,29.571858,57.301047,IRN,Asia
473,Iran,North Khorasan Province,165,0,0,37.5378855,56.9526137,IRN,Asia
474,Iran,Hormozgan Province,148,0,0,27.7198095,56.335807,IRN,Asia
475,Iran,Sistan and Baluchestan Province,134,0,0,28.1292481,60.8236848,IRN,Asia
476,Iran,Kohgiluyeh and Boyer-Ahmad Province,73,0,0,30.65296915,51.607204522835076,IRN,Asia
477,Iran,Chaharmahal and Bakhtiari Province,68,0,0,50.685709,32.0163307,IRN,Asia
478,Iran,Bushehr Province,55,0,0,28.893664500000003,51.3204877,IRN,Asia
479,Iraq,Baghdad Governorate,384,241,30,33.0112777,44.3849679,IRQ,Asia
480,Iraq,Najaf Governorate,284,238,5,44.3299926,32.0010227,IRQ,Asia
481,Iraq,Basra Governorate,281,129,17,30.5132105,47.8307605,IRQ,Asia
482,Iraq,Erbil Governorate,169,134,0,44.166182011804885,36.37662015,IRQ,Asia
483,Iraq,Sulaymaniyah Governorate,136,127,5,35.56497095,45.37695234981869,IRQ,Asia
484,Iraq,Karbala Governorate,86,75,6,16.313895000000002,43.293572,IRQ,Asia
485,Iraq,Dhi Qar Governorate,54,26,3,46.3068347,31.2857941,IRQ,Asia
486,Iraq,Al Muthanna Governorate,35,12,1,45.0188363,30.501576300000004,IRQ,Asia
487,Iraq,Wasit Governorate,34,26,2,45.6848009,32.6944827,IRQ,Asia
488,Iraq,Kirkuk Governorate,31,20,2,35.46032085,44.38263033213807,IRQ,Asia
489,Iraq,Halabja,21,2,0,35.1792062,45.98736829999999,IRQ,Asia
490,Iraq,Diyala Governorate,18,14,3,45.1046224,34.0228719,IRQ,Asia
491,Iraq,Duhok Governorate,18,15,0,36.8649658,42.9997041,IRQ,Asia
492,Iraq,Babylon Governorate,16,7,5,32.5021687,44.4170864,IRQ,Asia
493,Iraq,Al-Qādisiyyah Governorate,12,6,1,29.803611,30.913889,IRQ,Asia
494,Iraq,Maysan Governorate,9,2,2,31.8526254,47.14443729999999,IRQ,Asia
495,Iraq,Nineveh Governorate,6,6,0,43.16216471288615,36.3564339,IRQ,Asia
496,Iraq,Saladin Governorate,3,1,0,34.449783350000004,43.79360485008835,IRQ,Asia
497,Iraq,Al Anbar Governorate,2,2,0,41.6093983,32.788944300000004,IRQ,Asia
498,Italy,Lombardy,72889,0,13325,45.6209,9.768892999999998,ITA,Europe
499,Italy,Piedmont,24832,0,2823,44.7605629,8.2998538,ITA,Europe
500,Italy,Emilia-Romagna,24450,0,3386,44.525696,11.039437,ITA,Europe
501,Italy,Veneto,17471,0,1315,45.6476663,11.8665254,ITA,Europe
502,Italy,Tuscany,9147,0,778,43.4586541,11.1389204,ITA,Europe
503,Italy,Liguria,7508,0,1114,44.4777617,8.7026296,ITA,Europe
504,Italy,Lazio,6309,0,389,41.9808038,12.766231199999998,ITA,Europe
505,Italy,Marche,6111,0,879,43.3458388,13.1415872,ITA,Europe
506,Italy,Campania,4331,0,345,40.860672,14.843984,ITA,Europe
507,Italy,Apulia,3948,0,399,40.9842539,16.621002700000002,ITA,Europe
508,Italy,Trentino,3894,0,405,46.102817,11.129543099871787,ITA,Europe
509,Italy,Sicily,3057,0,228,37.587794,14.155048,ITA,Europe
510,Italy,Friuli-Venezia Giulia,2917,0,264,46.151042,13.055904,ITA,Europe
511,Italy,Abruzzo,2859,0,295,42.227681,13.854983,ITA,Europe
512,Italy,South Tyrol,2481,0,269,46.65594215,11.229637264169462,ITA,Europe
513,Italy,Umbria,1368,0,64,42.965916,12.490236,ITA,Europe
514,Italy,Sardinia,1280,0,109,40.06160405,9.097753806553065,ITA,Europe
515,Italy,Calabria,1107,0,80,39.0565974,16.5249864,ITA,Europe
516,Italy,Aosta,1106,0,132,45.7370885,7.3196649,ITA,Europe
517,Italy,Basilicata,366,0,25,40.500571,16.081953,ITA,Europe
518,Italy,Molise,296,0,21,41.684672,14.595614,ITA,Europe
519,Japan,Tokyo,3917,0,100,35.68283870000001,139.7594549,JPN,Asia
520,Japan,Osaka,1491,0,30,34.6198813,135.49035700000002,JPN,Asia
521,Japan,Kanagawa,954,0,26,35.4342935,139.374753,JPN,Asia
522,Japan,Saitama,818,0,25,35.9754168,139.4160114,JPN,Asia
523,Japan,Chiba,810,0,100,35.60998499999999,140.118126,JPN,Asia
524,Japan,Hyogo,629,0,24,34.914934,134.86066599999998,JPN,Asia
525,Japan,Hokkaido,615,0,25,43.4603175,143.33071579283663,JPN,Asia
526,Japan,Fukuoka,612,0,16,33.6251241,130.6180016,JPN,Asia
527,Japan,Aichi,477,0,31,34.9991645,137.254574,JPN,Asia
528,Japan,Kyoto,294,0,30,35.021041,135.7556075,JPN,Asia
529,Japan,Ishikawa,235,0,6,36.9888678,136.8163563,JPN,Asia
530,Japan,Toyama,178,0,5,36.6468015,137.2183531,JPN,Asia
531,Japan,Nagasaki,165,0,1,33.1154683,129.78743390000002,JPN,Asia
532,Japan,Ibaraki,161,0,26,36.2869536,140.4703384,JPN,Asia
533,Japan,Gifu,149,0,6,35.78674489999999,137.04607769999998,JPN,Asia
534,Japan,Hiroshima,148,0,2,34.391605799999994,132.4518156,JPN,Asia
535,Japan,Gunma,141,0,14,36.52198,139.03348300000002,JPN,Asia
536,Japan,Okinawa,137,0,4,26.570775399999995,128.0255901,JPN,Asia
537,Japan,Fukui,121,0,6,35.9263502,136.60681269999998,JPN,Asia
538,Japan,Shiga,94,0,1,35.24715399999999,136.109385,JPN,Asia
539,Japan,Miyagi,85,0,0,38.3880155,140.9761025,JPN,Asia
540,Japan,Nara,76,0,8,34.2963089,135.88168190000002,JPN,Asia
541,Japan,Kochi,73,0,3,33.6569018,133.56062409999998,JPN,Asia
542,Japan,Niigata,70,0,5,37.6452283,138.7669125,JPN,Asia
543,Japan,Fukushima,69,0,0,37.75454000000001,140.4592144,JPN,Asia
544,Japan,Nagano,66,0,0,36.1143945,138.0319015,JPN,Asia
545,Japan,Yamagata,66,0,0,38.4746705,140.08323700000003,JPN,Asia
546,Japan,Shizuoka,63,0,31,34.933248799999994,138.0955398,JPN,Asia
547,Japan,Oita,60,0,16,33.1819875,131.42702169999998,JPN,Asia
548,Japan,Wakayama,58,0,1,33.8070292,135.5930743,JPN,Asia
549,Japan,Tochigi,54,0,0,36.3824655,139.73414350000002,JPN,Asia
550,Japan,Yamanashi,52,0,0,35.6399328,138.63804950000002,JPN,Asia
551,Japan,Ehime,47,0,3,33.601364600000004,132.8185275,JPN,Asia
552,Japan,Kumamoto,46,0,1,32.6450475,130.6341345,JPN,Asia
553,Japan,Mie,45,0,1,34.7339685,136.5154489,JPN,Asia
554,Japan,Saga,37,0,1,33.2185408,130.1296585,JPN,Asia
555,Japan,Yamaguchi,31,0,0,34.2379614,131.58738449999998,JPN,Asia
556,Japan,Kagawa,28,0,0,34.2480104,134.0586579,JPN,Asia
557,Japan,Aomori,22,0,0,40.886943,140.59012099999998,JPN,Asia
558,Japan,Okayama,22,0,0,34.8581334,133.7759256,JPN,Asia
559,Japan,Shimane,22,0,2,34.94182120000001,132.53743899999998,JPN,Asia
560,Japan,Miyazaki,17,0,0,32.097681,131.29454199999998,JPN,Asia
561,Japan,Akita,16,0,0,39.68988020000001,140.342608,JPN,Asia
562,Japan,Kagoshima,10,0,4,31.521587,130.5474077,JPN,Asia
563,Japan,Tokushima,5,0,3,33.919641799999994,134.25096340000002,JPN,Asia
564,Japan,Tottori,3,0,0,35.3555075,133.8678525,JPN,Asia
565,Japan,Iwate,0,0,0,39.5713763,141.4253574,JPN,Asia
566,Mexico,Mexico City,3764,196,307,19.4326296,-99.1331785,MEX,North America
567,Mexico,State of Mexico,2238,102,110,19.4839446,-99.6899716,MEX,North America
568,Mexico,Baja California,1197,31,162,30.0338923,-115.1425107,MEX,North America
569,Mexico,Sinaloa,708,12,98,25.0000001,-107.5000001,MEX,North America
570,Mexico,Tabasco,707,36,86,17.95078635,-92.48312213241395,MEX,North America
571,Mexico,Quintana Roo,550,38,76,19.6666671,-88.5000001,MEX,North America
572,Mexico,Puebla,483,46,65,18.833333,-98.0,MEX,North America
573,Mexico,Baja California Sur,374,6,12,25.5818014,-111.5706164,MEX,North America
574,Mexico,Coahuila,340,38,33,27.3333331,-102.0000001,MEX,North America
575,Mexico,Veracruz,319,10,23,19.333333,-96.666667,MEX,North America
576,Mexico,Yucatan,302,5,19,20.6845957,-88.87556690000002,MEX,North America
577,Mexico,Jalisco,271,87,23,20.3333331,-103.6666671,MEX,North America
578,Mexico,Nuevo Leon,271,66,9,26.2384363,-99.8873,MEX,North America
579,Mexico,Chihuahua,240,3,57,28.5000001,-106.0000001,MEX,North America
580,Mexico,Tamaulipas,216,2,11,23.9891553,-98.7026825,MEX,North America
581,Mexico,Guanajuato,198,44,19,20.987699600000006,-101.0,MEX,North America
582,Mexico,Michoacán,193,8,28,19.207098,-101.878113,MEX,North America
583,Mexico,Guerrero,177,4,29,17.666667,-100.0,MEX,North America
584,Mexico,Morelos,169,4,25,18.75,-99.0,MEX,North America
585,Mexico,Hidalgo,165,11,17,20.5,-99.0,MEX,North America
586,Mexico,Sonora,149,4,18,29.3333331,-110.66666709999998,MEX,North America
587,Mexico,Aguascalientes,147,44,2,22.0000001,-102.5000001,MEX,North America
588,Mexico,Tlaxcala,127,1,13,19.416667,-98.166667,MEX,North America
589,Mexico,Chiapas,118,2,6,16.500000099999998,-92.5000001,MEX,North America
590,Mexico,Querétaro,109,15,7,20.854257500000006,-99.84756,MEX,North America
591,Mexico,Oaxaca,104,9,13,17.0,-96.5,MEX,North America
592,Mexico,San Luis Potosi,75,23,6,22.5000001,-100.5000001,MEX,North America
593,Mexico,Campeche,70,1,11,19.32920555,-89.9439148263377,MEX,North America
594,Mexico,Nayarit,59,2,7,21.8438765,-104.87148535201122,MEX,North America
595,Mexico,Zacatecas,58,1,4,23.0000001,-103.0000001,MEX,North America
596,Mexico,Durango,42,3,6,24.833333,-104.833333,MEX,North America
597,Mexico,Colima,24,7,2,19.166667,-104.0,MEX,North America
598,Moldova,Chisinau,907,220,16,47.0244707,28.8322534,MDA,Europe
599,Moldova,Transnistria,318,1,15,46.9905668,29.4772511,MDA,Europe
600,Moldova,Soroca District,250,87,6,48.164075200000006,28.16168004981313,MDA,Europe
601,Moldova,Ștefan Vodă District,238,94,6,46.51599829999999,29.66029450049081,MDA,Europe
602,Moldova,Glodeni District,168,9,11,47.72743085000001,27.484220580699677,MDA,Europe
603,Moldova,Edineţ District,125,6,1,48.14641075,27.27253703338933,MDA,Europe
604,Moldova,Fălești District,122,20,3,47.5751709,27.682729901345876,MDA,Europe
605,Moldova,Căușeni District,99,11,1,46.60450150000001,29.260402050614534,MDA,Europe
606,Moldova,Cahul District,98,25,2,45.81213505,28.29199196636291,MDA,Europe
607,Moldova,Orhei District,95,23,3,47.40012725,28.76154797180219,MDA,Europe
608,Moldova,Gagauzia,92,2,2,46.203052,28.76157903735702,MDA,Europe
609,Moldova,Ialoveni District,60,26,0,46.8661989,28.81399456278325,MDA,Europe
610,Moldova,Balti,59,13,3,47.7620065,27.9286221,MDA,Europe
611,Moldova,Hîncești District,51,29,2,46.84686165,28.417482104020497,MDA,Europe
612,Moldova,Strășeni District,49,7,0,47.161641,28.54285889249443,MDA,Europe
613,Moldova,Taraclia District,43,3,0,45.8973216,28.622919484479127,MDA,Europe
614,Moldova,Criuleni District,34,5,1,47.20655525,28.984104915582105,MDA,Europe
615,Moldova,Sîngerei District,34,10,1,47.6712726,28.1804580202084,MDA,Europe
616,Moldova,Florești District,31,3,0,47.88059905,28.27124083031211,MDA,Europe
617,Moldova,Bender,28,2,2,46.8218177,29.4819196,MDA,Europe
618,Moldova,Rezina District,25,6,0,47.70398105,28.796710988342795,MDA,Europe
619,Moldova,Anenii Noi,22,10,1,46.8815631,29.2309122,MDA,Europe
620,Moldova,Dubăsari District,21,2,0,47.3167454,29.07816444203909,MDA,Europe
621,Moldova,Telenești District,20,3,1,47.5666994,28.52513718945919,MDA,Europe
622,Moldova,Dondușeni District,19,1,1,48.21650555,27.60167284295917,MDA,Europe
623,Moldova,Rîșcani District,18,4,1,47.9241151,27.45224203274806,MDA,Europe
624,Moldova,Cantemir District,16,7,0,46.2501064,28.346840370909433,MDA,Europe
625,Moldova,Ungheni District,16,3,0,47.2568165,27.89092403943809,MDA,Europe
626,Moldova,Briceni District,10,4,1,48.278037,26.94802250324881,MDA,Europe
627,Moldova,Călărași District,10,2,0,47.30280225,28.307102604154743,MDA,Europe
628,Moldova,Nisporeni District,9,8,0,47.08201635,28.16316572517789,MDA,Europe
629,Moldova,Drochia District,8,2,0,48.03384025,27.829074153315965,MDA,Europe
630,Moldova,Cimișlia District,4,3,0,46.59215145,28.811140574534697,MDA,Europe
631,Moldova,Leova District,4,1,0,46.52170255,28.401546299526768,MDA,Europe
632,Moldova,Ocnița District,4,1,0,48.35342585,27.39539424010169,MDA,Europe
633,Moldova,Basarabeasca District,2,1,0,46.39813565,28.90248797561072,MDA,Europe
634,Moldova,Șoldănești District,1,0,0,47.844719299999994,28.665898622950763,MDA,Europe
635,Montenegro,Podgorica Municipality,163,62,5,42.44594995,19.2098386556408,MNE,Europe
636,Montenegro,Tuzi Urban municipality,37,30,0,19.35652623008785,42.37916720000001,MNE,Europe
637,Montenegro,Nikšić Municipality,34,16,0,42.8367885,18.851992115152346,MNE,Europe
638,Montenegro,Bar Municipality,23,11,0,42.13654685,19.202528815662266,MNE,Europe
639,Montenegro,Ulcinj Municipality,22,7,0,41.96493820000001,19.315483634344226,MNE,Europe
640,Montenegro,Andrijevica Municipality,7,7,0,42.7219982,19.754573998598595,MNE,Europe
641,Montenegro,Budva Municipality,7,4,0,42.25925725000001,18.92013066455736,MNE,Europe
642,Montenegro,Plav Municipality,7,0,1,42.6087914,19.965122024931137,MNE,Europe
643,Montenegro,Bijelo Polje Municipality,6,6,0,43.078747899999996,19.692087263269595,MNE,Europe
644,Montenegro,Herceg Novi Municipality,6,4,1,42.50423195,18.543928701577233,MNE,Europe
645,Montenegro,Danilovgrad Municipality,3,3,0,42.6120612,19.100779698394014,MNE,Europe
646,Montenegro,Gusinje Municipality,3,0,0,42.548086850000004,19.823384624409236,MNE,Europe
647,Montenegro,Tivat Municipality,3,3,0,42.42015120000001,18.71982789464285,MNE,Europe
648,Morocco,Casablanca-Settat,1068,0,43,33.2627128,-7.963902799999999,MAR,Africa
649,Morocco,Marrakesh-Safi,824,0,42,31.6390337,-8.0043887,MAR,Africa
650,Morocco,Tangier-Tétouan-Al Hoceima,529,0,17,35.202941,-5.5510167,MAR,Africa
651,Morocco,Fez-Meknès,515,0,24,33.8333136,-4.8556382000000005,MAR,Africa
652,Morocco,Drâa-Tafilalet,493,0,3,31.183543199999995,-5.1395434999999985,MAR,Africa
653,Morocco,Rabat-Salé-Kénitra,304,0,11,33.920433200000005,-6.3676093,MAR,Africa
654,Morocco,Oriental,175,0,8,33.320213800000005,-2.4238471,MAR,Africa
655,Morocco,Béni Mellal-Khenifra,78,0,6,32.6407498,-6.207105,MAR,Africa
656,Morocco,Souss-Massa,50,0,5,30.187722,-8.6322498,MAR,Africa
657,Morocco,Guelmim-Oued Noun,23,0,0,28.5273703,-10.0315515,MAR,Africa
658,Morocco,Laâyoune-Sakia El Hamra,4,0,0,-12.9766773,26.7300936,MAR,Africa
659,Morocco,Oued Ed-Dahab-Lagouira,2,0,0,23.6989172,-15.9310551,MAR,Africa
660,Nigeria,Lagos,731,128,19,6.4550575,3.3941795,NGA,Africa
661,Nigeria,Federal Capital Territory,141,35,3,8.831122800000003,7.172467299999999,NGA,Africa
662,Nigeria,Kano,77,0,1,11.894838900000002,8.5364136,NGA,Africa
663,Nigeria,Gombe,35,0,0,10.38301,11.206567,NGA,Africa
664,Nigeria,Ogun State,35,5,1,7.139575999999999,3.3450438,NGA,Africa
665,Nigeria,Osun,34,18,2,7.548404700000002,4.4978307,NGA,Africa
666,Nigeria,Borno,30,0,2,12.1875392,13.308003400000002,NGA,Africa
667,Nigeria,Katsina,30,4,2,12.5630825,7.620706299999998,NGA,Africa
668,Nigeria,Edo,25,8,3,6.607657499999998,5.972271299999999,NGA,Africa
669,Nigeria,Oyo,21,9,2,8.215124900000001,3.5642897,NGA,Africa
670,Nigeria,Kaduna,15,6,0,10.3825318,7.8533225999999985,NGA,Africa
671,Nigeria,Bauchi,14,6,0,10.6228284,10.0287754,NGA,Africa
